teleplay_id,name,genre,type,episodes,rating,members
33074,Lupin III (2015) Specials,"Action, Adventure, Comedy, Shounen",Special,2,6.248071102621772,1353
10110,Mayo Chiki!,"Comedy, Ecchi, Harem, Romance, School",medium,13,7.047633231894639,192219
11887,Kokoro Connect,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",medium,13,6.800221920461996,283847
2431,Nikuyoku Gangu Takuhainin,Restricted,short,3,6.075449747561093,1566
13519,Organic,Comedy,ONA,1,4.317299186450804,183
522,Metropolis,"Adventure, Drama, Police, Romance, Sci-Fi, Shounen",long,1,7.197961725034548,44030
13785,Uhou Renka,Restricted,short,2,6.521180955947732,4873
788,Eiken: Eikenbu yori Ai wo Komete,"Comedy, Ecchi, Harem, School",short,2,7.387831267862578,15764
2277,Mahou Yuugi 2D,"Adventure, Comedy, Fantasy, Magic",ONA,24,6.552588687578571,1877
3574,Switch,"Action, Mystery, Police",short,2,7.1913538447979315,17871
24987,Furueru Kuchibiru Episode 0,Restricted,short,1,6.142670753471843,1953
22961,Date A Live: Encore OVA,"Romance, Slice of Life",short,1,6.73132437674436,48432
825,King of Fighters: Another Day,"Adventure, Drama, Shounen",ONA,4,6.68548790493261,8497
16119,Chouyaku Hyakuninisshu: Uta Koi. - Sake to Kikoushi ~ Murasaki Kishikibu to Kintou,"Historical, Josei",Special,1,5.061735728462941,1029
9991,Bremen 4: Jigoku no Naka no Tenshi-tachi,"Adventure, Kids",Special,1,5.439661098223358,249
3980,Bi-Indoushi Miija: Injoku no Gakuen,Restricted,short,2,5.991612108227453,1158
260,Happy☆Lesson (TV),"Comedy, Drama, Harem, Romance, Slice of Life",medium,13,6.747784821629636,17109
30695,Pop in Q,"Fantasy, Music",long,1,6.766845435117971,5207
3763,Chouon Senshi Borgman: Lovers Rain,"Action, Demons, Sci-Fi, Shounen",long,1,6.155183910746037,404
4033,The iDOLM@STER Live For You!,"Comedy, Drama, Music",short,1,6.718332669828064,6601
719,Ai no Kusabi,"Drama, Romance, Sci-Fi, Yaoi",short,2,6.974196940103006,20964
32353,Bonobono (2016),Comedy,medium,Unknown,6.529494887462339,760
10674,Omake,Comedy,long,1,5.676646304253931,339
171,Strange Dawn,"Adventure, Drama, Fantasy",medium,13,6.085407085438107,1865
21277,Yawaraka Atom,"Comedy, Parody",ONA,7,5.56809100405663,69
2805,Onegai! Samia Don,"Comedy, Fantasy, Kids, Magic, Slice of Life",medium,78,6.516445299620842,472
2435,Choubatsu Yobikou,"Restricted, School",short,2,6.127150149028638,1818
27721,Kasumin,"Fantasy, Kids",medium,26,5.863681417936317,236
1942,Rocket Girls,"Adventure, Sci-Fi",medium,12,6.388236345166591,4794
3581,Requiem,Restricted,short,2,6.173364220717386,2413
6830,Hinomaru Hatanosuke: Inazuma-gumi Tobatsu no Maki,"Action, Historical, Samurai",long,1,5.802126115915535,432
539,Tenchi Muyou! Ryououki,"Action, Comedy, Sci-Fi, Shounen, Space",short,6,7.203184051704944,25902
2283,Red Baron,"Action, Mecha, Sci-Fi, Shounen",medium,49,6.729031796644087,1188
969,Tsubasa Chronicle 2nd Season,"Action, Adventure, Drama, Fantasy, Mystery, Romance, Shounen, Supernatural",medium,26,7.315145231762864,79166
33887,Time for Christmas,Music,Music,1,4.772589298908948,42
26235,Crayon no Hoshi,"Drama, Kids",short,1,6.76060058206438,47
9890,Major: Message,"Comedy, Drama, Sports",short,1,7.320743136242085,12282
18329,Meoteoldosawa Ttomae,"Action, Adventure, Fantasy, Magic, Shounen",long,1,6.778243312002028,66
23971,Fuku-chan no Zousan Butai,"Comedy, Historical",long,1,7.1512619452396615,68
7775,Futatsu no Kurumi,Drama,Special,1,5.785000322950834,552
6555,Pokemon: Pikachu no Kirakira Daisousaku!,"Adventure, Comedy, Fantasy, Kids",Special,1,6.670331252541786,3786
9630,Mini Sengoku Basara Two: Tsukiyo no Katakura-kun,"Comedy, Historical",Special,7,6.459565925879417,3232
846,School Rumble Ni Gakki,"Comedy, Romance, School, Shounen",medium,26,7.45574267169055,93095
16253,"Umi Da! Funade Da! Nikoniko, Pun","Comedy, Fantasy",long,1,7.1162624212737615,79
34502,Inazma Delivery,"Action, Comedy, Sci-Fi",medium,10,7.328989928760252,32
14039,Katayoku no Khronos Gear,"Action, Sci-Fi",short,1,6.003261257729256,542
1620,MAPS,"Adventure, Comedy, Sci-Fi",short,4,5.970418401547312,1007
2276,Shin Saishuu Chikan Densha,Restricted,short,3,6.237712345464896,2163
1220,Hoshizora Kiseki,"Romance, Sci-Fi",ONA,1,6.407464626009349,7674
34321,Fate/Grand Order: First Order,"Action, Fantasy, Magic, Supernatural",Special,1,6.391305032913988,5005
5101,Doutei Kawaiya,Restricted,ONA,1,5.758498704259007,787
33724,Monster Strike The Movie: Hajimari no Basho e,"Action, Fantasy, Game",long,1,6.0325167756333995,978
8142,Colorful (Movie),"Drama, Slice of Life, Supernatural",long,1,7.162822177119511,63263
14117,Blood-C: Special Edition,"Action, Horror, School, Supernatural, Vampire",Special,2,6.506802082073592,6993
2905,Ikkitousen: Dragon Destiny Specials,"Ecchi, Martial Arts, School, Super Power",Special,6,7.631823097094123,15774
21681,Hanayamata,"Comedy, School, Seinen, Slice of Life",medium,12,7.251191944491265,55536
28623,Koutetsujou no Kabaneri,"Action, Drama, Fantasy, Horror",medium,12,6.545341498438284,253027
9627,Kakko Kawaii Sengen!,Comedy,medium,5,5.756205849238473,590
2453,Dennou Sentai Voogie&#039;s★Angel,"Action, Drama, Mecha, Military, Sci-Fi",short,3,6.055476950299915,1132
11661,Robo to Shoujo (Kari),"Action, Comedy, Mecha, Sci-Fi",ONA,9,5.595986237794833,1031
9032,Inazuma Eleven: Saikyou Gundan Ogre Shuurai,"Shounen, Sports, Super Power",long,1,6.877419446007322,6392
9375,Netorare: Tanabe Yuuka no Dokuhaku,Restricted,short,1,6.088906112321521,2042
20207,Boku no Boukuugou,"Drama, Historical, Kids",Special,1,5.253014861348764,154
2161,Skull Man,"Action, Mystery, Super Power",medium,13,6.635135971316637,16361
5337,Bakugan Battle Brawlers: New Vestroia,"Adventure, Fantasy, Game, Shounen",medium,52,7.560771175016902,14694
19645,Doraemon Movie 34: Shin Nobita no Daimakyou - Peko to 5-nin no Tankentai,"Adventure, Comedy, Fantasy, Kids",long,1,5.590985625827029,754
8490,Digimon Adventure 3D: Digimon Grand Prix!,"Action, Adventure, Comedy, Fantasy, Kids, Parody, Sports",long,1,6.761498229051896,4882
2521,Haja Kyosei G Dangaiou,"Action, Mecha, Sci-Fi",medium,13,6.263086146678085,1377
17831,Inu to Hasami wa Tsukaiyou,"Comedy, Supernatural",medium,12,7.205193706540368,69526
20871,Nissan Serena x One Piece 3D: Mugiwara Chase - Sennyuu!! Sauzando Sanii-gou,"Comedy, Fantasy, Shounen",Special,1,7.352212929243932,5123
1959,Wild 7,"Action, Drama, Police, Shounen",short,2,6.13790476891416,679
21843,Shingeki no Bahamut: Genesis,"Action, Adventure, Demons, Fantasy, Magic, Supernatural",medium,12,7.022886668252698,143701
29053,Orangutan,"Kids, Music",Music,1,4.9194279293877905,98
30938,Ijime Juuyon-sai no Message,Drama,short,1,6.626438413376097,38
1456,L/R: Licensed by Royal,"Action, Adventure, Mystery, Police",medium,12,6.2793956413202485,2388
8187,Fumiko no Kokuhaku,Comedy,ONA,1,6.9140097817021005,13829
6959,GA: Geijutsuka Art Design Class OVA,"Comedy, School, Seinen, Slice of Life",short,1,6.392013909943665,3284
31008,Makeruna! Senta: Sayonara Ijime Mushi,"Drama, Kids",short,1,6.7602737096104875,35
14837,Dragon Ball Z Movie 14: Kami to Kami,"Action, Adventure, Fantasy, Martial Arts, Shounen, Super Power",long,1,7.968999660104003,66471
753,Chijoku Shinsatsushitsu,Restricted,short,2,6.4137853417420025,2825
10533,Fujilog,Comedy,medium,13,5.907025338884913,275
31710,Divine Gate,"Action, Fantasy, Sci-Fi",medium,12,6.784244567123964,83271
33232,Area 88 Movie,"Action, Adventure, Drama, Military, Romance",long,1,4.040355665244028,210
1171,Slayers Excellent,"Adventure, Comedy, Demons, Fantasy, Magic, Shounen, Supernatural",short,3,7.878157743026233,13842
2034,Lovely★Complex,"Comedy, Romance, Shoujo",medium,24,7.6657721327484625,235003
16740,Hanamaru Youchien Special Preview,"Comedy, School",Special,1,6.240735509597169,1093
8155,Gegege no Kitarou: Gekitotsu!! Ijigen Youkai no Daihanran,"Adventure, Comedy, Fantasy, Horror, Supernatural",long,1,5.270898389867723,214
33846,Yurugaro,"Comedy, Fantasy",Special,Unknown,5.23422288093274,153
2187,Shuudan Chikan Densha,Restricted,short,2,6.000360232765111,1065
2534,Angelique,"Drama, Fantasy, Romance, Sci-Fi, Shoujo",short,3,6.40783628414523,3523
31257,Spacy,Dementia,long,1,5.740267881230113,131
8713,Akai Ito,"Drama, Romance, Slice of Life",Special,1,5.752034149903013,1648
16,Hachimitsu to Clover,"Comedy, Drama, Josei, Romance",medium,24,7.239596296183717,130646
5051,Macross XX,"Action, Mecha",Special,1,6.220332081499501,1609
3446,Biohazard: Degeneration,"Action, Horror, Sci-Fi",long,1,6.88690724043084,20172
2620,Spider Riders: Yomigaeru Taiyou,"Action, Adventure, Mecha",medium,26,6.482651353960395,1889
4820,Be-yond,Restricted,short,2,5.805863187819533,693
29830,Tamayura: Sotsugyou Shashin Part 3 - Akogare,"Comedy, Drama, Slice of Life",long,1,6.603465561274187,3089
2491,Touch: Sebangou no Nai Ace,"Drama, Romance, Sports",long,1,5.628204154013968,1109
4398,Kuro Nyago,Fantasy,long,1,6.137492827710904,1979
3569,Injuu Seisen: Twin Angels,"Restricted, Horror",short,4,5.907823859413801,1169
214,Pia Carrot e Youkoso!! 2,"Comedy, Restricted, Romance",short,3,5.912108278023785,1408
32521,Super Mario World: Mario to Yoshi no Bouken Land,"Comedy, Game, Kids",short,1,5.137986973885081,163
31874,2002-nen Harmoni Ondo,"Kids, Music",Music,1,4.91889320734997,79
30859,Memory of Red,Dementia,long,1,5.466934680988195,331
3027,Hokuto no Ken: Yuria-den,"Action, Adventure, Drama, Martial Arts",short,1,7.015939277874975,3713
7027,Manga,Comedy,long,1,5.704496630448284,492
20237,Anime Document: München e no Michi,Sports,medium,16,7.468319489134214,83
10135,Manga Hajimete Monogatari,"Adventure, Comedy, Historical",medium,305,6.567871341952877,169
22619,Kero Kero Keroppi no Tomodachitte Ii na,Kids,short,1,6.7877365760862345,71
22065,The Adventures of T-Rex,"Action, Adventure, Comedy, Kids",medium,52,7.6071461266199,84
31374,Shingeki! Kyojin Chuugakkou,"Comedy, Parody, School, Shounen",medium,12,7.478348133423499,52928
3701,Kaiba,"Adventure, Mystery, Romance, Sci-Fi",medium,12,6.864218698652361,56927
3737,Usavich,"Adventure, Comedy",medium,13,6.390564013424793,4675
2375,Shusaku Replay,"Restricted, School",short,4,6.129910317355243,1176
23245,Go Go Toraemon,"Comedy, Sports",short,1,7.453962010623386,57
2007,Dousou Kai Again,Restricted,short,2,5.997270740657144,1101
9491,Katsugeki Shoujo Tanteidan,"Action, Comedy, School",short,1,6.191687679511507,557
3635,Advancer Tina,"Restricted, Sci-Fi, Space",short,1,6.242202668743073,1487
13325,Crimson Girls: Chikan Shihai,Restricted,short,3,6.388315875998807,3292
24371,Mobile Suit Gundam Unicorn: Episode EX - 100 Years of Solitude,"Drama, Mecha, Military",Special,1,6.328494964351252,2078
23333,DRAMAtical Murder,"Action, Psychological, Sci-Fi, Super Power",medium,12,7.15619167009248,80121
18155,Linetown,Comedy,medium,50,6.677335468847242,369
33729,Chain Chronicle: Haecceitas no Hikari Part 2,"Action, Adventure, Fantasy, Magic, Shounen",long,1,6.688664024901707,2069
28675,Kyoukai no Kanata Movie: I&#039;ll Be Here - Mirai-hen,"Fantasy, Slice of Life, Supernatural",long,1,7.20404623389267,59815
9956,The Primitives: Bongo and Grunge,Comedy,medium,52,7.660189486654894,58
481,Yu☆Gi☆Oh! Duel Monsters,"Adventure, Game, Shounen",medium,224,7.354069213663844,132099
16399,Jeonja Ingan 337,"Action, Sci-Fi, Super Power",long,1,6.942308670139666,83
4601,Fairy Forest Remi-chan,Restricted,short,1,5.962235289786854,1060
18241,Himitsukessha Taka no Tsume MAX,"Comedy, Parody, Super Power",medium,38,7.95860436415768,112
3301,Septem Charm Magical Kanan,"Restricted, Magic, Romance, School",short,4,5.891750358038922,1381
1525,Pokemon Crystal: Raikou Ikazuchi no Densetsu,"Action, Adventure, Comedy, Fantasy, Kids",Special,1,6.983443411572209,13929
5143,Tokusou Kihei Dorvack,"Action, Mecha, Sci-Fi",medium,36,6.488413605658365,360
3458,Pi Po Pa Po Patrol-kun,"Comedy, Kids",medium,65,5.874488716528352,153
31530,Classroom☆Crisis Special,"School, Sci-Fi",Special,1,6.64774851117788,2738
26247,Mina no Egao,"Drama, Kids",short,1,6.760736728584706,52
7112,Ginga Tetsudou no Yoru: Fantasy Railroad in the Stars,"Drama, Fantasy, Mystery",long,1,5.984337073760949,1062
2702,Bakukyuu Renpatsu! Super Bedaman,"Adventure, Game",medium,18,6.221309571646118,592
6463,Hoshi wo Katta Hi,"Kids, Sci-Fi",long,1,6.415978218195362,2814
2004,Hanada Shounen-shi,"Comedy, Drama, Slice of Life, Supernatural",medium,25,6.925108511975991,6321
21105,Love Stage!!,"Comedy, Romance, Shounen Ai",medium,10,7.148871196693861,83397
4053,Prince of Tennis: The National Tournament Finals,"Comedy, School, Shounen, Sports",short,7,7.6144113943374,21020
16335,Muv-Luv Alternative: Total Eclipse Recap - Climax Chokuzen Special,"Action, Mecha, Military, Sci-Fi",Special,1,6.788555175560265,5477
32276,Nar Doma Manner Movie,Comedy,long,1,7.093719481017309,65
11665,Natsume Yuujinchou Shi,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",medium,13,6.925659931035295,98431
11673,Hal no Fue,"Adventure, Kids",long,1,5.124239276300481,202
34445,Yuuki Yuuna wa Yuusha de Aru: Yuusha no Shou,"Drama, Fantasy, Magic, Slice of Life",medium,6,6.391963610819365,4439
30094,Majin Sentai Death Ranger: Ubawareta Pudding!,"Action, Comedy",ONA,1,5.121801360381238,111
5900,Jean Valjean Monogatari,Drama,Special,1,5.816818699002622,422
24677,Gegege no Kitarou: Kitarou Tanjou-hen,Supernatural,Special,1,6.08072322380292,103
443,Onegai☆Teacher: Himitsu na Futari,"Comedy, Ecchi, Romance, Sci-Fi",short,1,7.12436905382862,32134
5872,Doubutsu Mura no Sports Day,Action,long,1,5.706785729562461,448
3392,Kiniro no Corda: Primo Passo - Hitonatsu no Encore,"Harem, Music, Romance, School, Shoujo",Special,1,7.08357739416605,17967
12163,Ginga Tetsudou 999: Hoshizora wa Time Machine,"Drama, Sci-Fi",long,1,5.6487228341110765,443
27509,Toaru Majutsu no Index 10th Anniversary PV,"Action, Comedy, Magic, Sci-Fi, Super Power",Special,1,6.747175953682974,5052
22983,Hipira-kun ONA,"Comedy, Fantasy, Kids, Supernatural, Vampire",ONA,2,5.210254155970484,318
4718,AIKa: Special Trial,Ecchi,Special,1,6.720510556159257,4116
8897,Ganbare! Marine Kid,"Action, Adventure, Kids, Sci-Fi",medium,13,5.932845747302738,139
22689,Terra Formars: Bugs 2-hen,"Action, Horror, Sci-Fi, Space",short,2,6.898725064543689,21616
4394,Norakuro Gochou,Adventure,long,1,5.563456029998311,444
7245,Sekai Meisaku Douwa: Wow! Maerchen Oukoku,Fantasy,medium,26,5.751296989670649,227
6747,Dance in the Vampire Bund,"Action, Supernatural, Vampire",medium,12,6.632045401911567,121005
22709,Zettai Zetsumei Dangerous Jiisan (2005),"Comedy, Kids",medium,19,7.270429347349652,66
29837,"Yakushiji Ryouko no Kaiki Jikenbo: Hamachou, Voice &amp; Fiction","Mystery, Police, Supernatural",Special,1,4.813377296468704,190
16512,Devil Survivor 2 The Animation,"Action, Demons, Supernatural",medium,13,7.1164011378822165,101266
32758,Toute wa Sono Kotae,"Music, Supernatural",Music,1,4.6756024426485725,83
3695,Spectral Force Chronicle Divergence,Fantasy,short,1,5.668794821085461,410
1636,Ai Shimai Tsubomi... Kegashite Kudasai,Restricted,short,2,6.4863648303288555,3932
1245,Shihaisha no Tasogare,"Action, Demons, Drama, Horror, Sci-Fi, Shoujo, Supernatural",short,1,6.510031183525032,4377
30431,Anata mo Robot ni Nareru feat. Kamome Jidou Gasshoudan,Music,Music,1,4.4949196221952326,137
27375,Hitoribotchi,Drama,long,1,7.134936173389576,60
16377,Peeping Life: The Perfect Extension,"Comedy, Slice of Life",short,10,5.829711425252837,245
31771,Amanchu!,"Comedy, School, Shounen, Slice of Life",medium,12,7.336743761710401,40481
1178,Detonator Orgun,"Action, Mecha, Sci-Fi",short,3,6.346609145335283,2809
6884,Ookami to Koushinryou II Specials,Fantasy,Special,2,7.061535672096039,34903
5285,SeeIn AO,Restricted,short,2,5.84750938918926,487
732,Vampire Hunter D,"Action, Horror, Sci-Fi, Supernatural, Vampire",long,1,6.572347565391641,42377
293,Di Gi Charat,"Comedy, Fantasy, Sci-Fi",medium,16,7.095104612863499,12227
30654,Ansatsu Kyoushitsu (TV) 2nd Season,"Action, Comedy, School, Shounen",medium,25,7.290391083281841,176475
33570,Zenryoku Yobikou 5.5 Seminar Prologue,"Comedy, Parody, School",ONA,1,5.614670553636443,62
16201,Aku no Hana,"Drama, Psychological, Romance, School",medium,13,7.087951317808017,86669
33205,StarFox Zero: The Battle Begins,"Action, Sci-Fi, Space",ONA,1,6.033567273468564,1885
10897,Boku wa Tomodachi ga Sukunai Episode 0,"Comedy, Romance, School, Seinen, Slice of Life",short,1,6.964603643824175,69233
13373,Kyoto Animation: Hana-hen,Slice of Life,Special,1,6.140858319255983,2483
22069,Swing Out Sisters (2014),Restricted,short,1,6.419166495892097,5099
10319,Chou Dendou Robo Tetsujin 28-gou FX,"Action, Adventure, Mecha, Sci-Fi",medium,47,6.5281192173993405,354
900,Dragon Ball Z Movie 07: Kyokugen Battle!! Sandai Super Saiyajin,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",long,1,8.016531901964736,52690
2604,Sky Girls,"Mecha, Military, Sci-Fi",medium,26,7.068914376175109,17115
16780,Gongnyong Baengmannyeon Ttori,"Action, Adventure, Shounen",long,1,6.662106074623437,76
429,Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari,"Comedy, Drama, Shoujo",short,1,7.124926541448406,9268
31268,Miira no Yume,Dementia,long,1,6.563173441572828,98
6586,Yume-iro Pâtissière,"Kids, School, Shoujo",medium,50,7.69224754872416,36921
4039,Golgo 13 (TV),"Action, Adventure, Drama, Seinen, Thriller",medium,50,6.932094618292196,18687
29731,Beppu x Peeping Life,"Comedy, Slice of Life",ONA,1,4.399506466719658,161
2901,Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Movie,"Action, Comedy, Mystery, Police",long,1,6.247165042992552,786
1303,The Animatrix,"Action, Drama, Sci-Fi",short,9,7.080724237510455,42831
10379,Natsume Yuujinchou San,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",medium,13,6.925659931035295,102322
2665,Doraemon Movie 07: Nobita to Tetsujin Heidan,"Adventure, Comedy, Fantasy, Kids, Shounen",long,1,6.544209755316268,1272
10325,Kyuuketsuki,"Restricted, Vampire",short,2,6.090626149223714,3281
31737,Gakusen Toshi Asterisk 2nd Season,"Comedy, Ecchi, Fantasy, Harem, Romance, School, Sci-Fi, Supernatural",medium,12,7.167179055051128,101287
590,Kage kara Mamoru!,"Comedy, Romance, Shounen",medium,12,6.979471020072124,17136
18005,Forza! Hidemaru,Sports,medium,26,7.63672981219346,102
300,3x3 Eyes,"Action, Demons, Fantasy, Horror, Romance",short,4,6.700433640950964,15683
7021,Ni-hiki no Sanma,Comedy,long,1,5.660053334919074,344
8681,Kitakaze Kozou no Kantarou,"Music, Samurai",Music,1,5.2568123926210815,254
32146,Peeping Life: TV Asahi Josei Announcer Collab,"Comedy, Slice of Life",Special,1,6.189029523498916,83
28723,Aikatsu!: Dai Starmiya Ichigo Matsuri Zenyasai!!,"Music, School, Shoujo",Special,1,6.342021185382056,630
1764,Slam Dunk (Movie),"Comedy, Drama, School, Shounen, Slice of Life, Sports",long,1,7.2624735661972055,8750
32344,Nana-iro Megane,Music,Music,1,4.7739649548368055,90
33421,Hitori no Shita: The Outcast,"Action, Super Power, Supernatural",medium,12,6.909245932170724,36343
8312,Piece,Music,Music,1,5.7553471142501875,1143
4737,Himitsukessha Taka no Tsume,"Comedy, Parody, Super Power",medium,12,5.890540368407662,341
2237,Rozen Maiden: Meitantei Kunkun - Duell Walzer,"Comedy, Mystery",Special,1,7.371988523223814,13901
33263,Kubikiri Cycle: Aoiro Savant to Zaregototsukai,"Action, Drama, Mystery, Supernatural",short,8,7.2405215721149165,19317
5859,Kiddy GiRL-AND Pilot,"Action, Sci-Fi, Super Power",short,1,6.536986625162159,3539
2006,Yu☆Gi☆Oh! (1999),"Adventure, Comedy, Fantasy, Game, Shounen",long,1,7.296246406622852,26934
13119,Hakuouki Movie 2: Shikon Soukyuu,"Action, Drama, Historical, Josei, Samurai, Supernatural",long,1,6.825393028843314,9492
365,Fake,"Comedy, Mystery, Police, Romance, Shounen Ai",short,1,7.330342314531216,10926
9939,Kunoichi Sakuya,Restricted,short,2,6.163328093050327,1218
21483,Sanchoume no Yuuhi,"Comedy, Slice of Life",medium,27,7.298815756935738,72
24843,Clarinet Kowashichatta,Music,Music,1,4.774565947856613,111
10200,Bikkuriman: Moen Zone no Himitsu,"Action, Adventure, Kids",long,1,6.776351802131473,108
31426,Urawa no Usagi-chan Special,"Comedy, School, Slice of Life",Special,1,5.947409025509044,764
5811,Nezumi no Rusuban,Action,long,1,5.917346591197289,532
2019,DNA Sights 999.9,"Action, Adventure, Drama, Sci-Fi",short,1,6.0984791335304696,1048
4851,Lupin III: Seven Days Rhapsody,"Action, Adventure, Comedy, Shounen",Special,1,6.331619597240432,2482
10526,Duel Masters Zero,"Action, Kids",medium,25,6.396524620760928,795
31073,Show By Rock!!: Plasmagica na Gogo,Comedy,ONA,3,5.3591535012612015,469
28579,Kyoro-chan no Jishin Youjin Hi no Youjin,"Drama, Fantasy, Kids",short,1,6.599835735539478,69
246,Groove Adventure Rave,"Adventure, Comedy, Fantasy, Romance, Shounen",medium,51,7.834550866811864,56353
1347,Bubblegum Crisis,"Adventure, Mecha, Sci-Fi, Shounen",short,8,7.205191492638816,17268
13029,Arashi no Yoru ni: Himitsu no Tomodachi,"Adventure, Drama",medium,26,6.4898427997985495,1597
33662,Taka no Tsume 8: Yoshida-kun no X-Files,"Comedy, Parody",long,1,7.35417982176599,13
10458,Ran-&gt;Sem: Hakudaku Delmo Tsuma no Miira Tori,Restricted,short,2,6.472395250290087,4192
463,One Piece Movie 5: Norowareta Seiken,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",long,1,7.801150086418576,35357
24743,Yakin Byoutou Specials,Restricted,short,2,5.8238608650334385,608
26279,Kumo no Ito (OVA),Fantasy,short,1,6.4835879845005,67
11695,Ultraman Graffiti,"Action, Comedy, Parody, Super Power",short,6,7.501227763443404,123
8729,Omoide no Album,"Kids, Music, School, Slice of Life",Music,1,4.904171115671256,205
3278,Kinnikuman: New York Kiki Ippatsu!,"Action, Comedy, Shounen, Sports",long,1,6.009400762627387,278
5646,Deep Voice,Restricted,short,3,5.977686488559729,844
32804,Ainone,"Drama, Music",Music,1,4.983299625370842,136
14685,Onegai☆Teacher: Reminiscence Disc,"Comedy, Romance, Sci-Fi",short,1,6.079145084152948,2503
3044,Tetsuwan Atom (1980),"Action, Adventure, Mecha, Sci-Fi, Shounen",medium,52,6.806815715624057,5743
28915,Hidamari Sketch x ☆☆☆ Recap,"Comedy, School, Slice of Life",Special,1,5.810958771130557,421
85,Mobile Suit Zeta Gundam,"Drama, Mecha, Military, Sci-Fi, Space",medium,50,7.310251832237927,28959
6875,Iron Man,"Action, Drama, Mecha",medium,12,6.838109244510206,17403
17269,Captain Harlock,"Action, Drama, Sci-Fi, Space",long,1,7.110331340766475,25484
2630,Doraemon Meets Hattori the Ninja,"Comedy, Kids, Sci-Fi, Shounen",Special,1,5.959035868369388,729
7528,Kujira (1952),Fantasy,long,1,5.372621329024346,317
32777,Jitensha-hen,Music,Music,1,4.77330612537519,67
1601,Red Garden,"Drama, Mystery",medium,22,7.092661175181339,27169
3215,Fuyu no Hi,Historical,long,1,6.484038506760131,2380
13053,Aimai Elegy,Music,Music,1,6.190051162484472,1646
288,Bakuten Shoot Beyblade,"Action, Adventure, Comedy, Sci-Fi, Shounen, Sports",medium,51,7.626747716041161,49467
8183,Bouken Korobokkuru,Adventure,medium,26,5.6948582562879855,171
21407,Happiness Charge Precure!,"Action, Fantasy, Magic, Shoujo",medium,49,7.118506015638791,4884
9879,Shougakusei no Yuukai Boushi: Yumi-chan Abunai yo!,Kids,short,1,6.788363536553339,92
624,Mouse,"Action, Comedy, Ecchi, Harem, Shounen",medium,12,7.282475528859143,10979
15479,Hey Yo Yorang,"Adventure, Comedy, Fantasy, Kids, Magic",medium,26,5.84428176235689,144
30119,Yowamushi Monsters,Kids,medium,Unknown,7.291131921672771,85
11543,Hate You,Music,Music,1,6.10490429629798,1222
15077,Tabisuru Nuigurumi: Traveling Daru,"Kids, Slice of Life",short,1,6.298814778593794,2565
2607,Birth,"Action, Adventure, Comedy, Sci-Fi",short,1,6.220167072539312,2129
2739,Highschool Aurabuster: Hikari no Mezame,"Drama, Fantasy, Super Power",short,3,5.861025046619208,347
603,Futari wa Precure,"Action, Comedy, Fantasy, Magic, Shoujo",medium,49,7.927652653720263,17671
345,Eikoku Koi Monogatari Emma,"Drama, Historical, Romance, Seinen, Slice of Life",medium,12,6.93751065742519,23877
1430,Lupin III: Cagliostro no Shiro,"Adventure, Comedy, Shounen",long,1,7.625671351232689,32732
2890,Gake no Ue no Ponyo,"Adventure, Fantasy",long,1,7.285277020334415,140277
19009,Puyo Puyo: Madou Monogatari,"Comedy, Fantasy",short,1,5.317099383705299,151
3369,Shoubushi Densetsu Tetsuya,"Game, Historical, Shounen",medium,20,6.754283856240608,3735
4038,Zettai Karen Children,"Action, Comedy, Shounen, Supernatural",medium,51,7.310807818199441,25876
32959,Mirai no Watashi,"Comedy, Slice of Life",ONA,1,5.3649638631515435,1089
1366,Detective Conan Movie 07: Crossroad in the Ancient Capital,"Adventure, Comedy, Mystery, Police, Shounen",long,1,7.701705711272726,21729
15109,Cuticle Tantei Inaba,"Action, Comedy, Mystery, Shounen, Supernatural",medium,12,7.222243834809418,50019
10581,Mobile Suit Gundam 0083: Stardust Memory - The Mayfly of Space,"Action, Drama, Mecha, Military, Sci-Fi, Space",Special,1,6.756003558958538,3528
19283,Oyako Rankan The Animation,Restricted,short,1,6.003268985188751,1578
31793,Mahou Shoujo Nante Mou Ii Desukara.,"Comedy, Magic",medium,12,7.432819470174393,13654
28063,Sword Art Online II: Sword Art Offline II,Comedy,Special,9,7.26575108571894,19677
1533,Ai Tenshi Densetsu Wedding Peach,"Adventure, Comedy, Magic, Romance, Shoujo",medium,51,8.262211910350093,12536
29937,Qin Shiming Yue Zhi: Luosheng Tangxia,"Action, Fantasy, Historical, Martial Arts",ONA,1,4.731695885266791,131
31211,Choegang Top Plate,"Action, Comedy, Kids, Sports",medium,26,8.314487077658345,86
17871,Yonhyakunijuu Renpai Girl,"Comedy, Romance, School",Special,1,6.492868923549449,2852
1943,Paprika,"Fantasy, Horror, Mystery, Psychological, Sci-Fi, Thriller",long,1,7.883016947983804,163308
9243,Nine 2: Koibito Sengen,"Action, School, Sports",Special,1,5.441079567945759,151
5755,Aoki Ryuusei SPT Layzner OVA,"Action, Mecha, Military, Sci-Fi, Shounen, Space",short,3,6.086120642484765,740
