teleplay_id,name,genre,type,episodes,rating,members
2904,Code Geass: Hangyaku no Lelouch R2,"Action, Drama, Mecha, Military, Sci-Fi, Super Power",medium,25,,572888
2806,Yadamon,"Adventure, Comedy, Fantasy",medium,170,,373
19517,Taabou no Ryuuguusei Daitanken,"Fantasy, Kids",long,1,,72
30056,Amagi Brilliant Park: Wakuwaku Mini Theater - Rakugaki Backstage,Comedy,Special,7,,14515
2874,Charm Point 1: Sister&#039;s Rondo,Restricted,short,1,,868
964,Hit wo Nerae!,"Comedy, Ecchi",medium,8,,3772
1957,Ai Tenshi Densetsu Wedding Peach DX,"Adventure, Comedy, Magic, Romance, Shoujo",short,4,,3360
21273,Gochuumon wa Usagi Desu ka?,"Comedy, Slice of Life",medium,12,,82999
1100,Soreyuke! Uchuu Senkan Yamamoto Yohko,"Adventure, Comedy, Sci-Fi",short,3,,1735
1817,DearS: Kin no Tama desu no?,"Comedy, Ecchi, Harem, Romance, Sci-Fi",Special,1,,18412
30892,Boo Boo Boy,"Cars, Kids",medium,26,,128
10448,Rain Town,Drama,ONA,1,,12489
7451,Kid&#039;s Castle,Comedy,long,1,,337
13429,Sakasama no Patema: Beginning of the Day,Sci-Fi,Special,4,,16933
6481,Sugar Bunnies Fleur,Kids,medium,26,,228
9303,Noel no Fushigi na Bouken,"Adventure, Comedy, Fantasy",long,1,,133
18567,Taiman Blues: Ladies-hen - Mayumi,Shounen,short,2,,99
2070,Guy: Youma Kakusei,"Action, Restricted, Sci-Fi, Space",short,2,,888
4387,UFO Robo Grendizer tai Great Mazinger,"Mecha, Sci-Fi",long,1,,923
29730,Ienai Koto The Animation,Restricted,short,2,,1973
6657,Joshikousei: Girl&#039;s High Specials,"Comedy, Slice of Life",Special,3,,2920
10950,Ghost in the Shell: Stand Alone Complex - Solid State Society 3D - Tachikoma no Hibi,"Comedy, Mecha, Sci-Fi",Special,3,,3121
6527,Fresh Precure! Movie: Omocha no Kuni wa Himitsu ga Ippai!?,"Action, Comedy, Fantasy, Magic, Shoujo",long,1,,2058
88,Mobile Suit Gundam F91,"Drama, Mecha, Military, Sci-Fi, Space",long,1,,13456
4645,Kirameki no Kyoudai: Sex Crime,"Restricted, Yuri",short,1,,751
31665,Hibike! Euphonium: Kakedasu Monaka,"Drama, Music, School",Special,1,,17770
28149,Nihon Animator Mihonichi,"Action, Dementia, Ecchi, Fantasy, Mecha, Military, Music, School, Sci-Fi, Space, Supernatural",ONA,35,,16942
10077,Sango no Umi to Ouji,Fantasy,short,1,,132
284,Area 88 (TV),"Action, Drama, Military, Romance, Shounen",medium,12,,7563
33078,Ryoku Tama Shinshi,"Comedy, Demons",long,1,,33
31486,Tantei Opera Milky Holmes Movie: Gyakushuu no Milky Holmes,"Comedy, Mystery, Super Power",long,1,,1167
23233,Shinmai Maou no Testament,"Action, Demons, Ecchi, Fantasy, Harem, Romance",medium,12,,172321
32606,Onigiri,"Comedy, Fantasy, Supernatural",medium,13,,15364
2263,Sonic★the★Hedgehog,"Adventure, Comedy, Sci-Fi, Shounen",short,2,,7297
7158,Dr. Slump Movie 09: Arale-chan N-cha!! Wakuwaku Hot no Natsuyasumi,"Comedy, Sci-Fi, Shounen",long,1,,553
12859,One Piece Film: Z,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",long,1,,76051
14027,Boku wa Tomodachi ga Sukunai: Relay Shousetsu wa Ketsumatsu ga Hanpanai,"Comedy, Romance, School, Seinen",short,1,,59965
9770,Hello Kitty no Stump Village,"Fantasy, Kids",medium,26,,210
28979,To LOVE-Ru Darkness 2nd,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen",medium,12,,73909
17624,Omakase Scrappers,"Adventure, Comedy, Sci-Fi",medium,39,,81
4147,Doggy Poo,"Fantasy, Kids",long,1,,2212
1623,G-On Riders,"Action, Comedy, School, Sci-Fi",medium,13,,2606
3853,Crayon Shin-chan Manatsu no Yoru ni Ora Sanjou! Arashi wo Yobu Den-O vs. Shin-O 60-bu Special!!,"Action, Comedy, Kids, Shounen, Super Power",Special,1,,1213
31680,Super Lovers,"Comedy, Drama, Romance, Shounen Ai, Slice of Life",medium,10,,36781
17263,Hanakappa Movie: Hana-sake! Pakkaan Chou no Kuni no Daibouken,"Comedy, Kids",long,1,,92
26345,Kogitsune no Okurimono,"Drama, Fantasy, Kids",short,1,,52
1133,Tenchi Muyou! GXP,"Action, Comedy, Harem, Mecha, Police, Sci-Fi, Shounen, Space",medium,26,,17943
31988,Hibike! Euphonium 2,"Drama, Music, School",medium,13,,47716
3513,Tanjou: Debut,"Romance, Slice of Life, Supernatural",short,2,,392
67,Basilisk: Kouga Ninpou Chou,"Action, Adventure, Fantasy, Historical, Romance, Samurai, Supernatural",medium,24,,98144
17785,Jungle wa Itsumo Hare nochi Guu: Eizou Tokuten - Maboroshi no Pilot Film,Comedy,Special,1,,431
4056,Masuda Kousuke Gekijou Gag Manga Biyori 3,Comedy,medium,12,,1615
11179,Papa no Iukoto wo Kikinasai!,"Comedy, Romance, Slice of Life",medium,12,,97674
30605,Uwabaki Cook no Tekitou Uranai!,Comedy,medium,125,,90
3577,Kyouran Kazoku Nikki,"Comedy, Sci-Fi",medium,26,,20883
32083,Luck &amp; Logic,"Action, Fantasy",medium,12,,48314
2518,Masuda Kousuke Gekijou Gag Manga Biyori 2,Comedy,medium,12,,1846
2539,Itazura The Animation,Restricted,short,2,,4577
3081,Attacker You!,"Action, Romance, Shoujo, Sports",medium,58,,2733
3421,Kodomo no Omocha,"Comedy, Drama, School, Shoujo",short,1,,3118
22571,Ahiru no Pekkle no Ahiru no Drakestail,"Fantasy, Kids",short,1,,129
6093,Anmitsu Hime,"Comedy, Historical, Shoujo",medium,51,,407
4362,Fireball,"Comedy, Sci-Fi",medium,13,,6601
11447,Yuureisen,Supernatural,long,1,,609
30468,My Melody no Akazukin (OVA),"Fantasy, Kids",short,1,,74
10165,Nichijou,"Comedy, School, Slice of Life",medium,26,,254436
26107,Miitsuketa!,"Drama, Kids",short,1,,48
1415,Lupin III: Bye Bye Liberty - Kiki Ippatsu!,"Action, Adventure, Comedy, Shounen",Special,1,,3235
34104,Knight&#039;s &amp; Magic,"Action, Fantasy, Mecha, School",medium,Unknown,,887
3659,Majime ni Fumajime Kaiketsu Zorori: Nazo no Otakara Daisakusen,"Adventure, Comedy",long,1,,272
3046,Shiroki Tenshi-tachi no Rondo,Restricted,short,2,,1487
31430,Terra Formars Revenge,"Action, Drama, Horror, Sci-Fi, Seinen, Space",medium,13,,34176
31004,Niji no Kakehashi,"Drama, Kids",short,1,,40
54,Appleseed (Movie),"Action, Drama, Mecha, Military, Police, Sci-Fi, Shounen",long,1,,49553
2448,Ghost in the Shell: Stand Alone Complex 2nd GIG - Individual Eleven,"Action, Mecha, Sci-Fi",Special,1,,16614
4504,Kinkyuu Hasshin Saver Kids,"Action, Adventure, Comedy, Mecha, Sci-Fi",medium,50,,225
33836,Seiren,School,medium,12,,6809
25375,Moon Pride,"Magic, Music, Romance, Supernatural",Music,1,,2478
30944,Muku Hatojuu no Meiken Monogatari,"Adventure, Drama, Kids",short,1,,46
8081,The Story of Mr. Sorry,"Comedy, Fantasy, Horror",long,1,,188
1797,Animation Seisaku Shinkou Kuromi-chan,"Comedy, Drama, Parody",short,1,,5794
32237,Burutabu-chan,"Comedy, Fantasy, Magic",medium,Unknown,,37
31049,Beyblade Burst,"Action, Adventure, Sci-Fi, Shounen, Sports",medium,Unknown,,3221
30641,Yankee-kun na Yamada-kun to Megane-chan to Majo,"Comedy, School, Shounen",Special,1,,7170
5054,Kojin Jugyou The Animation: Schoolgirl Ready for a Private Lesson,Restricted,short,2,,2247
1597,Panyo Panyo Di Gi Charat,Comedy,medium,48,,3207
19497,Kagerouka-kun,"Fantasy, Kids",short,1,,84
6331,Ten Little Gall Force,"Action, Comedy, Mecha, Military, Parody, Sci-Fi, Space",short,1,,701
18897,Nisekoi,"Comedy, Harem, Romance, School, Shounen",medium,20,,347599
22347,Pandra The Animation: Shiroki Yokubou Kuro no Kibou,"Demons, Fantasy, Restricted, Supernatural",short,2,,2889
2769,Galactic Patrol Lensman,"Action, Adventure, Sci-Fi",medium,25,,487
2933,Mirai Keisatsu Urashiman,"Comedy, Police, Sci-Fi",medium,50,,776
361,Memories Off,"Drama, Romance",short,3,,4488
8211,Dance in the Vampire Bund Recap,"Action, Supernatural, Vampire",Special,1,,9758
2171,Detective Conan Movie 11: Jolly Roger in the Deep Azure,"Adventure, Comedy, Mystery, Police, Shounen",long,1,,18847
2866,Ane☆Haramix,Restricted,short,4,,7712
5454,Yokuwakaru Gendaimahou,"Comedy, Magic",medium,12,,17422
2267,Red Garden: Dead Girls,"Mecha, Mystery",short,1,,5652
2969,Appleseed Saga Ex Machina,"Action, Mecha, Military, Sci-Fi",long,1,,28365
21121,Heart Cocktail Again,"Romance, Seinen",short,1,,79
2938,Idol Densetsu Eriko,Music,medium,51,,1776
28097,Little Twins,"Adventure, Kids",short,3,,62
20583,Haikyuu!!,"Comedy, Drama, School, Shounen, Sports",medium,25,,284498
7367,Naruto: The Cross Roads,"Action, Adventure, Comedy, Shounen",Special,1,,22131
9366,Kaichou wa Maid-sama!: Omake dayo!,"Comedy, School, Shoujo",Special,1,,52752
3015,Ginga Eiyuu Densetsu Gaiden: Ougon no Tsubasa,"Action, Drama, Military, Sci-Fi, Shounen, Space",long,1,,6579
12563,Punky Funky Baby,Restricted,short,1,,204
506,Glass no Kamen,"Drama, Romance, Shoujo",medium,23,,4218
348,Binzume Yousei,"Comedy, Fantasy, Magic, Slice of Life",medium,13,,12852
21441,Taisei Kensetsu: Sri Lanka Kousokudouro,Drama,Special,1,,1906
29957,Count Down,,long,1,,231
23897,Lovely Movie: Itoshi no Muco,Slice of Life,medium,20,,503
845,Kiba,"Adventure, Fantasy, Shounen",medium,51,,47651
6919,X-Men,"Action, Drama, Super Power",medium,12,,15653
1863,Silk Road Shounen Yuuto,"Adventure, Fantasy, Historical",medium,26,,235
116,El Hazard: The Wanderers,"Adventure, Comedy, Fantasy, Romance",medium,26,,9289
10353,Okama Hakusho,"Comedy, Seinen",short,3,,183
9520,Zero Tester,"Action, Adventure, Mecha, Sci-Fi",medium,38,,181
1474,City Hunter: Ai to Shukumei no Magnum,"Action, Comedy, Mystery, Shounen",long,1,,3368
4848,Hinadori no Saezuri,Restricted,short,2,,634
25591,Tokyo Juushouden: Fuuma Gogyou Denshou,"Action, Adventure, Shounen, Supernatural",short,3,,217
32598,Tsukushi no Iwai,Historical,short,1,,37
19957,Huckleberry no Bouken (Movie),"Adventure, Drama, Historical",long,1,,111
2875,Chikan Monogatari,Restricted,short,2,,2727
23031,Ashita no Kibou: Kanashimi yo Arigatou - Takae Tsuneo Monogatari,"Drama, Slice of Life",long,1,,124
3602,Ginga Tetsudou 999: Eternal Fantasy,"Action, Drama, Sci-Fi, Space",long,1,,1896
21765,Ari to Hato (1959),Kids,long,1,,91
1423,Lupin III: Napoleon no Jisho wo Ubae,"Action, Adventure, Comedy, Shounen",Special,1,,2507
4709,Aesop&#039;s World,Kids,medium,26,,261
32448,Kirin Ashita no Calendar,"Historical, Kids",medium,1306,,59
31050,Cyborg 009 VS Devilman,"Action, Demons, Sci-Fi, Shounen, Super Power, Supernatural",short,3,,3081
10390,.hack//Quantum: Sore ike! Bokura no Chimuchimu-chan!!,"Comedy, Game",Special,3,,5249
22391,Ring Ring Boy,Dementia,long,1,,69
7745,Zettai Karen Children OVA: Aitazousei! Ubawareta Mirai?,"Action, Comedy, Shounen, Supernatural",short,1,,4277
8685,Ryuuichi Manga Gekijou Onbu Obake,Supernatural,medium,52,,102
4334,Heroman,"Action, Sci-Fi, Shounen",medium,26,,23405
831,Chicchana Yukitsukai Sugar,"Comedy, Fantasy, Slice of Life",medium,24,,14955
1088,Macross,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",medium,36,,44157
1850,Haou Daikei Ryuu Knight: Adeu Legend II,"Action, Adventure, Fantasy, Mecha",short,3,,430
2373,Mugen no Kyoukai,"Fantasy, Restricted, Supernatural",short,4,,958
4834,Ecchies,Restricted,short,2,,456
12569,Himitsu no Akko-chan (Movie),"Magic, School, Shoujo",long,1,,228
10210,Bug tte Honey,"Adventure, Comedy",medium,51,,146
19849,Peeping Life 5.0ch,"Comedy, Slice of Life",short,10,,207
19973,Ashita no Joe Pilots,"Drama, Sports",Special,2,,953
986,Dragon Ball Z Special 1: Tatta Hitori no Saishuu Kessen,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Special,1,,46276
9856,Manga Nihon Emaki,Historical,medium,46,,122
827,Uba,Restricted,short,2,,2437
2090,Choujikuu Seiki Orguss 02,"Action, Adventure, Mecha, Romance, Sci-Fi, Shounen",short,6,,1556
30045,Shin Saru Kani Gassen,Drama,long,1,,86
26225,"Kii-chan Watashi, Umarete Kite Yokatta!","Drama, Kids",short,1,,52
1271,Kyoukasho ni Nai!,"Comedy, Ecchi",short,2,,2237
24861,Akaoni to Aooni no Tango,Music,Music,1,,164
2273,Mobile Suit Gundam Wing: Endless Waltz Movie,"Action, Drama, Mecha, Military, Sci-Fi, Space",long,1,,35711
849,Suzumiya Haruhi no Yuuutsu,"Comedy, Mystery, Parody, School, Sci-Fi, Slice of Life",medium,14,,428569
11339,A-Channel+smile,"Comedy, School, Seinen, Slice of Life",short,2,,13671
29483,Rainbow no Anime Bako,Kids,Special,1,,56
2647,Dorami-chan: Mini-Dora SOS!!!,"Fantasy, Kids",long,1,,178
29667,Toumei Ningen,Dementia,long,1,,97
10842,Fullmetal Alchemist: The Sacred Star of Milos Specials,"Comedy, Fantasy, Magic",ONA,4,,11981
28111,Kaitou Gary no Nihonjin Kouryakuhou!,Drama,short,1,,62
1513,Kaette Kita Court no Naka no Tenshi-tachi,Restricted,short,2,,1273
23227,Mikakunin de Shinkoukei: Kamoniku tte Midori-ppoi Aji ga Suru no ne.,"Comedy, Romance, Seinen, Slice of Life",short,1,,21717
9525,Junod,"Drama, Historical",Special,1,,235
33877,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Hashire! Ryoutsu-shiki Chinchin Densha,"Comedy, Police",Special,1,,108
33604,Mo Jing Lieren 3rd Season,"Adventure, Fantasy",ONA,Unknown,,58
34283,Nobunaga no Shinobi Episode 0,"Comedy, Historical",Special,1,,937
9523,Minori Scramble!,Comedy,short,1,,2208
33868,Kabi Usagi: Kaichuu,Comedy,ONA,1,,36
3442,Ninpou Midare Karakuri,Restricted,short,2,,1254
19169,Go! Go! Kadendanshi,"Action, Seinen",ONA,78,,136
24699,Ai Tenchi Muyou!,"Comedy, Sci-Fi, Shounen",medium,50,,15313
8697,Mizutori,Music,Music,1,,275
18283,Sonyeon 007 Eunhateukgongdae,"Action, Adventure, Mecha, Sci-Fi, Shounen, Space",long,1,,68
4489,Septem Charm Magical Kanan: SP Summer Camp,Restricted,Special,2,,958
7867,Gon,"Action, Adventure, Kids",medium,50,,917
8553,Time Bokan Series: Time Patroltai Otasukeman,"Action, Adventure, Comedy, Sci-Fi",medium,53,,341
32999,"Neko mo, Onda-ke","Comedy, Slice of Life",medium,12,,234
5288,RahXephon Specials,"Action, Drama, Mecha, Music, Mystery, Romance, Sci-Fi",Special,2,,2566
23043,Re Boot,"Drama, Music, School, Slice of Life",Music,1,,1544
22999,Nippon Tanjou,Historical,medium,5,,62
19217,And And,Music,Music,1,,470
23,Ring ni Kakero 1,"Action, Shounen, Sports",medium,12,,2224
407,Tantei Gakuen Q,"Comedy, Drama, Mystery, Police, Shounen",medium,45,,16591
7294,Licca-chan Fushigi na Mahou no Ring,"Adventure, Fantasy",short,2,,295
992,Dual Parallel! Trouble Adventures,"Action, Comedy, Harem, Mecha, Sci-Fi, Shounen",medium,13,,10636
2472,Naruto: Shippuuden Movie 1,"Action, Adventure, Comedy, Fantasy, Shounen",long,1,,108170
33074,Lupin III (2015) Specials,"Action, Adventure, Comedy, Shounen",Special,2,,1353
10110,Mayo Chiki!,"Comedy, Ecchi, Harem, Romance, School",medium,13,,192219
11887,Kokoro Connect,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",medium,13,,283847
2431,Nikuyoku Gangu Takuhainin,Restricted,short,3,,1566
13519,Organic,Comedy,ONA,1,,183
522,Metropolis,"Adventure, Drama, Police, Romance, Sci-Fi, Shounen",long,1,,44030
13785,Uhou Renka,Restricted,short,2,,4873
788,Eiken: Eikenbu yori Ai wo Komete,"Comedy, Ecchi, Harem, School",short,2,,15764
2277,Mahou Yuugi 2D,"Adventure, Comedy, Fantasy, Magic",ONA,24,,1877
3574,Switch,"Action, Mystery, Police",short,2,,17871
24987,Furueru Kuchibiru Episode 0,Restricted,short,1,,1953
22961,Date A Live: Encore OVA,"Romance, Slice of Life",short,1,,48432
825,King of Fighters: Another Day,"Adventure, Drama, Shounen",ONA,4,,8497
16119,Chouyaku Hyakuninisshu: Uta Koi. - Sake to Kikoushi ~ Murasaki Kishikibu to Kintou,"Historical, Josei",Special,1,,1029
9991,Bremen 4: Jigoku no Naka no Tenshi-tachi,"Adventure, Kids",Special,1,,249
3980,Bi-Indoushi Miija: Injoku no Gakuen,Restricted,short,2,,1158
260,Happy☆Lesson (TV),"Comedy, Drama, Harem, Romance, Slice of Life",medium,13,,17109
30695,Pop in Q,"Fantasy, Music",long,1,,5207
3763,Chouon Senshi Borgman: Lovers Rain,"Action, Demons, Sci-Fi, Shounen",long,1,,404
4033,The iDOLM@STER Live For You!,"Comedy, Drama, Music",short,1,,6601
719,Ai no Kusabi,"Drama, Romance, Sci-Fi, Yaoi",short,2,,20964
32353,Bonobono (2016),Comedy,medium,Unknown,,760
10674,Omake,Comedy,long,1,,339
171,Strange Dawn,"Adventure, Drama, Fantasy",medium,13,,1865
21277,Yawaraka Atom,"Comedy, Parody",ONA,7,,69
2805,Onegai! Samia Don,"Comedy, Fantasy, Kids, Magic, Slice of Life",medium,78,,472
2435,Choubatsu Yobikou,"Restricted, School",short,2,,1818
27721,Kasumin,"Fantasy, Kids",medium,26,,236
1942,Rocket Girls,"Adventure, Sci-Fi",medium,12,,4794
3581,Requiem,Restricted,short,2,,2413
6830,Hinomaru Hatanosuke: Inazuma-gumi Tobatsu no Maki,"Action, Historical, Samurai",long,1,,432
539,Tenchi Muyou! Ryououki,"Action, Comedy, Sci-Fi, Shounen, Space",short,6,,25902
2283,Red Baron,"Action, Mecha, Sci-Fi, Shounen",medium,49,,1188
969,Tsubasa Chronicle 2nd Season,"Action, Adventure, Drama, Fantasy, Mystery, Romance, Shounen, Supernatural",medium,26,,79166
33887,Time for Christmas,Music,Music,1,,42
26235,Crayon no Hoshi,"Drama, Kids",short,1,,47
9890,Major: Message,"Comedy, Drama, Sports",short,1,,12282
18329,Meoteoldosawa Ttomae,"Action, Adventure, Fantasy, Magic, Shounen",long,1,,66
23971,Fuku-chan no Zousan Butai,"Comedy, Historical",long,1,,68
7775,Futatsu no Kurumi,Drama,Special,1,,552
6555,Pokemon: Pikachu no Kirakira Daisousaku!,"Adventure, Comedy, Fantasy, Kids",Special,1,,3786
9630,Mini Sengoku Basara Two: Tsukiyo no Katakura-kun,"Comedy, Historical",Special,7,,3232
846,School Rumble Ni Gakki,"Comedy, Romance, School, Shounen",medium,26,,93095
16253,"Umi Da! Funade Da! Nikoniko, Pun","Comedy, Fantasy",long,1,,79
34502,Inazma Delivery,"Action, Comedy, Sci-Fi",medium,10,,32
14039,Katayoku no Khronos Gear,"Action, Sci-Fi",short,1,,542
1620,MAPS,"Adventure, Comedy, Sci-Fi",short,4,,1007
2276,Shin Saishuu Chikan Densha,Restricted,short,3,,2163
1220,Hoshizora Kiseki,"Romance, Sci-Fi",ONA,1,,7674
34321,Fate/Grand Order: First Order,"Action, Fantasy, Magic, Supernatural",Special,1,,5005
5101,Doutei Kawaiya,Restricted,ONA,1,,787
33724,Monster Strike The Movie: Hajimari no Basho e,"Action, Fantasy, Game",long,1,,978
8142,Colorful (Movie),"Drama, Slice of Life, Supernatural",long,1,,63263
14117,Blood-C: Special Edition,"Action, Horror, School, Supernatural, Vampire",Special,2,,6993
2905,Ikkitousen: Dragon Destiny Specials,"Ecchi, Martial Arts, School, Super Power",Special,6,,15774
21681,Hanayamata,"Comedy, School, Seinen, Slice of Life",medium,12,,55536
28623,Koutetsujou no Kabaneri,"Action, Drama, Fantasy, Horror",medium,12,,253027
9627,Kakko Kawaii Sengen!,Comedy,medium,5,,590
2453,Dennou Sentai Voogie&#039;s★Angel,"Action, Drama, Mecha, Military, Sci-Fi",short,3,,1132
11661,Robo to Shoujo (Kari),"Action, Comedy, Mecha, Sci-Fi",ONA,9,,1031
9032,Inazuma Eleven: Saikyou Gundan Ogre Shuurai,"Shounen, Sports, Super Power",long,1,,6392
9375,Netorare: Tanabe Yuuka no Dokuhaku,Restricted,short,1,,2042
20207,Boku no Boukuugou,"Drama, Historical, Kids",Special,1,,154
2161,Skull Man,"Action, Mystery, Super Power",medium,13,,16361
5337,Bakugan Battle Brawlers: New Vestroia,"Adventure, Fantasy, Game, Shounen",medium,52,,14694
19645,Doraemon Movie 34: Shin Nobita no Daimakyou - Peko to 5-nin no Tankentai,"Adventure, Comedy, Fantasy, Kids",long,1,,754
8490,Digimon Adventure 3D: Digimon Grand Prix!,"Action, Adventure, Comedy, Fantasy, Kids, Parody, Sports",long,1,,4882
2521,Haja Kyosei G Dangaiou,"Action, Mecha, Sci-Fi",medium,13,,1377
17831,Inu to Hasami wa Tsukaiyou,"Comedy, Supernatural",medium,12,,69526
20871,Nissan Serena x One Piece 3D: Mugiwara Chase - Sennyuu!! Sauzando Sanii-gou,"Comedy, Fantasy, Shounen",Special,1,,5123
1959,Wild 7,"Action, Drama, Police, Shounen",short,2,,679
21843,Shingeki no Bahamut: Genesis,"Action, Adventure, Demons, Fantasy, Magic, Supernatural",medium,12,,143701
29053,Orangutan,"Kids, Music",Music,1,,98
30938,Ijime Juuyon-sai no Message,Drama,short,1,,38
1456,L/R: Licensed by Royal,"Action, Adventure, Mystery, Police",medium,12,,2388
8187,Fumiko no Kokuhaku,Comedy,ONA,1,,13829
6959,GA: Geijutsuka Art Design Class OVA,"Comedy, School, Seinen, Slice of Life",short,1,,3284
31008,Makeruna! Senta: Sayonara Ijime Mushi,"Drama, Kids",short,1,,35
14837,Dragon Ball Z Movie 14: Kami to Kami,"Action, Adventure, Fantasy, Martial Arts, Shounen, Super Power",long,1,,66471
753,Chijoku Shinsatsushitsu,Restricted,short,2,,2825
10533,Fujilog,Comedy,medium,13,,275
31710,Divine Gate,"Action, Fantasy, Sci-Fi",medium,12,,83271
33232,Area 88 Movie,"Action, Adventure, Drama, Military, Romance",long,1,,210
1171,Slayers Excellent,"Adventure, Comedy, Demons, Fantasy, Magic, Shounen, Supernatural",short,3,,13842
2034,Lovely★Complex,"Comedy, Romance, Shoujo",medium,24,,235003
16740,Hanamaru Youchien Special Preview,"Comedy, School",Special,1,,1093
8155,Gegege no Kitarou: Gekitotsu!! Ijigen Youkai no Daihanran,"Adventure, Comedy, Fantasy, Horror, Supernatural",long,1,,214
33846,Yurugaro,"Comedy, Fantasy",Special,Unknown,,153
2187,Shuudan Chikan Densha,Restricted,short,2,,1065
2534,Angelique,"Drama, Fantasy, Romance, Sci-Fi, Shoujo",short,3,,3523
31257,Spacy,Dementia,long,1,,131
8713,Akai Ito,"Drama, Romance, Slice of Life",Special,1,,1648
16,Hachimitsu to Clover,"Comedy, Drama, Josei, Romance",medium,24,,130646
5051,Macross XX,"Action, Mecha",Special,1,,1609
3446,Biohazard: Degeneration,"Action, Horror, Sci-Fi",long,1,,20172
2620,Spider Riders: Yomigaeru Taiyou,"Action, Adventure, Mecha",medium,26,,1889
4820,Be-yond,Restricted,short,2,,693
29830,Tamayura: Sotsugyou Shashin Part 3 - Akogare,"Comedy, Drama, Slice of Life",long,1,,3089
2491,Touch: Sebangou no Nai Ace,"Drama, Romance, Sports",long,1,,1109
4398,Kuro Nyago,Fantasy,long,1,,1979
3569,Injuu Seisen: Twin Angels,"Restricted, Horror",short,4,,1169
214,Pia Carrot e Youkoso!! 2,"Comedy, Restricted, Romance",short,3,,1408
32521,Super Mario World: Mario to Yoshi no Bouken Land,"Comedy, Game, Kids",short,1,,163
31874,2002-nen Harmoni Ondo,"Kids, Music",Music,1,,79
30859,Memory of Red,Dementia,long,1,,331
3027,Hokuto no Ken: Yuria-den,"Action, Adventure, Drama, Martial Arts",short,1,,3713
7027,Manga,Comedy,long,1,,492
20237,Anime Document: München e no Michi,Sports,medium,16,,83
10135,Manga Hajimete Monogatari,"Adventure, Comedy, Historical",medium,305,,169
22619,Kero Kero Keroppi no Tomodachitte Ii na,Kids,short,1,,71
22065,The Adventures of T-Rex,"Action, Adventure, Comedy, Kids",medium,52,,84
31374,Shingeki! Kyojin Chuugakkou,"Comedy, Parody, School, Shounen",medium,12,,52928
3701,Kaiba,"Adventure, Mystery, Romance, Sci-Fi",medium,12,,56927
3737,Usavich,"Adventure, Comedy",medium,13,,4675
2375,Shusaku Replay,"Restricted, School",short,4,,1176
23245,Go Go Toraemon,"Comedy, Sports",short,1,,57
2007,Dousou Kai Again,Restricted,short,2,,1101
9491,Katsugeki Shoujo Tanteidan,"Action, Comedy, School",short,1,,557
3635,Advancer Tina,"Restricted, Sci-Fi, Space",short,1,,1487
13325,Crimson Girls: Chikan Shihai,Restricted,short,3,,3292
24371,Mobile Suit Gundam Unicorn: Episode EX - 100 Years of Solitude,"Drama, Mecha, Military",Special,1,,2078
23333,DRAMAtical Murder,"Action, Psychological, Sci-Fi, Super Power",medium,12,,80121
18155,Linetown,Comedy,medium,50,,369
33729,Chain Chronicle: Haecceitas no Hikari Part 2,"Action, Adventure, Fantasy, Magic, Shounen",long,1,,2069
28675,Kyoukai no Kanata Movie: I&#039;ll Be Here - Mirai-hen,"Fantasy, Slice of Life, Supernatural",long,1,,59815
9956,The Primitives: Bongo and Grunge,Comedy,medium,52,,58
481,Yu☆Gi☆Oh! Duel Monsters,"Adventure, Game, Shounen",medium,224,,132099
16399,Jeonja Ingan 337,"Action, Sci-Fi, Super Power",long,1,,83
4601,Fairy Forest Remi-chan,Restricted,short,1,,1060
18241,Himitsukessha Taka no Tsume MAX,"Comedy, Parody, Super Power",medium,38,,112
3301,Septem Charm Magical Kanan,"Restricted, Magic, Romance, School",short,4,,1381
1525,Pokemon Crystal: Raikou Ikazuchi no Densetsu,"Action, Adventure, Comedy, Fantasy, Kids",Special,1,,13929
5143,Tokusou Kihei Dorvack,"Action, Mecha, Sci-Fi",medium,36,,360
3458,Pi Po Pa Po Patrol-kun,"Comedy, Kids",medium,65,,153
31530,Classroom☆Crisis Special,"School, Sci-Fi",Special,1,,2738
26247,Mina no Egao,"Drama, Kids",short,1,,52
7112,Ginga Tetsudou no Yoru: Fantasy Railroad in the Stars,"Drama, Fantasy, Mystery",long,1,,1062
2702,Bakukyuu Renpatsu! Super Bedaman,"Adventure, Game",medium,18,,592
6463,Hoshi wo Katta Hi,"Kids, Sci-Fi",long,1,,2814
2004,Hanada Shounen-shi,"Comedy, Drama, Slice of Life, Supernatural",medium,25,,6321
21105,Love Stage!!,"Comedy, Romance, Shounen Ai",medium,10,,83397
4053,Prince of Tennis: The National Tournament Finals,"Comedy, School, Shounen, Sports",short,7,,21020
16335,Muv-Luv Alternative: Total Eclipse Recap - Climax Chokuzen Special,"Action, Mecha, Military, Sci-Fi",Special,1,,5477
32276,Nar Doma Manner Movie,Comedy,long,1,,65
11665,Natsume Yuujinchou Shi,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",medium,13,,98431
11673,Hal no Fue,"Adventure, Kids",long,1,,202
